visitor_id,client_id
515283762_6599058011,5213791
491798911_99230056192,5213888
950259177_16853596773,5214008
474886919_63657766873,5214828
70992413_64766239557,5215020
800426839_96662130399,5215055
658828950_40286552225,5215088
800097208_73713333083,5215138
356768125_40709150467,5215288
118903184_85205702252,5215310
375261699_6543969578,5215452
342490027_2690285519,5215496
458777160_83786351815,5215554
31055716_76815613644,5215997
626705885_39730082876,5216058
5663736_31812589544,5216573
822368177_41491466677,5216796
307085203_64596025142,5216939
497846691_77627808679,5217227
705415199_3643898559,5217337
611251124_57732415173,5217472
676611320_22189483133,5217648
877281781_13491239274,5217742
410299669_75683208860,5219381
904827536_77425239737,5219396
630250522_19633054842,5219742
63926712_85877822528,5219815
898373939_43563735253,5219963
336742184_32710238792,5219971
557956146_16407023326,5220040
966787657_84621772629,5220583
86450889_11917553092,5220791
250890661_12658397810,5221147
923537124_2040093545,5221154
115920234_26376190516,5221284
274045078_68523756022,5221707
628946123_59550965996,5221768
66992816_67289945165,5221886
248650657_57724664954,5222242
292272140_30677453589,5222244
624818816_48259935837,5222244
906998763_35284868130,5222251
124863609_28667241422,5222251
508948409_47670253236,5222265
130332246_17976914549,5222375
133993009_29007780330,5222418
362964252_99051439761,5222638
336818566_27209045069,5223510
889543535_36502157432,5223873
696506150_89608112103,5223892
772705076_12965991592,5224346
726786221_44253515370,5224408
577122433_13058226868,5224408
880956364_9717769559,5224479
483394654_10382243831,5224523
103155105_96689875869,5224734
102072932_9134063311,5225442
11898634_61545638385,5225492
434551271_30103192908,5225492
798536184_21155689015,5225985
685978615_49651189489,5226216
249576972_36633150127,5226265
361579866_48197175286,5226393
76934397_93942631441,5226409
249338108_23757808878,5226626
379933066_89116555560,5226745
292060657_86756260348,5226804
660682140_39029413775,5226917
585219052_30596202050,5226970
883638635_22578407565,5227643
588166515_80451817618,5227876
411409239_81912400667,5227926
354946454_58480206705,5228044
86684522_78286145924,5228551
825167597_71633468718,5228551
988586154_59223740461,5228586
629956723_14126552337,5228617
827075456_76095664087,5228655
444289507_30176993274,5229181
602113248_94992499174,5229498
833480480_14536362696,5229511
618668007_20088745221,5230087
891228393_93651712061,5230191
747772767_20197318495,5230313
832474317_11880812098,5230357
362773434_75554043588,5230466
502485264_16472932075,5231347
291598394_82770602389,5231420
204785482_47609903414,5231727
694208833_66921596552,5231915
763579020_60524672007,5232332
271765260_20901103601,5232551
716780445_71211567892,5233012
679061813_23445885006,5233012
128815513_17526325203,5233024
506831853_9689079666,5233429
397790700_10127696178,5233697
853009662_97782446213,5233709
907389643_96051229139,5233819
734084591_79036040558,5233866
389203406_37722179782,5233875
976800508_83176337672,5233962
594160141_69852258891,5234070
132396966_29446123735,5234152
76561087_60745550073,5234404
998274690_64233950948,5234643
711530260_71657169194,5234879
78439144_42238615950,5234998
477307245_71077639461,5235557
341450526_24076673831,5235584
133417484_92556427047,5235584
242821926_90050431904,5235587
566060066_35605782854,5236006
363079143_24996102775,5236248
524391673_53868236410,5236509
405772202_82987317731,5237164
956073903_64005449496,5237360
69358158_28296675482,5237394
438391895_91109090778,5237672
467442190_73943276766,5237799
647674496_61162522090,5237891
777350148_59337713582,5237891
736230812_63395613237,5238028
461088494_3522514676,5238205
332253085_35150585957,5238268
621556405_62923082119,5238268
95353939_85939845313,5238268
428904098_32552126953,5238268
90464370_39745096745,5238268
616113962_46400428538,5238327
266356122_40200861479,5238437
513209020_7376894209,5238437
752107710_83660799013,5238439
983361646_99256278897,5238546
887048535_81604141549,5238758
486595635_83739210343,5238994
151147405_42137233413,5239105
772717945_33037387923,5239805
774950976_5211082311,5240077
268851945_56876401113,5240250
579939367_43059328750,5240348
759319547_98747866946,5240399
581507865_41185736191,5240579
474881940_90775347976,5240787
328402516_33907111831,5240877
444520389_43027179706,5241065
334044291_79763894231,5241101
191126671_23162180696,5241409
498546856_52821717679,5241540
341875972_31285355699,5241540
70442187_47135379744,5241981
644752212_50673428618,5242320
355383937_98262779797,5242471
268653034_39117337875,5242709
53259892_60263909051,5242744
597567667_44415778521,5242916
973951966_83504318574,5243165
353402338_24366744129,5243201
735079461_26008811933,5243201
111944199_31891434761,5243476
84140037_6271995235,5243725
170238813_65044409349,5244179
9291895_90729182685,5244367
425312649_32624423781,5244527
367586640_10725825410,5244585
706675463_1167076024,5244645
359391721_99199505583,5244658
28309773_18358642463,5244980
117671279_5290627778,5245008
575400460_80230786372,5245070
454652996_39348261140,5245124
714738385_60533400059,5245392
488351619_85177488864,5245420
794747156_87226687579,5245476
250955174_23427718134,5246023
664442417_33573285077,5246819
374099483_10792265204,5246819
684842543_56733000721,5246910
290498280_26423865543,5247002
190541238_80289464825,5247296
174646413_80234735679,5247474
628576432_44947456093,5247593
183106673_96925314385,5247686
229796313_34469028206,5247830
134579535_77393668594,5247830
243297327_56364064368,5248827
945504144_95398527041,5249002
684743047_80754025331,5249149
415382983_47484318498,5249171
871092480_79638340738,5249489
962597359_64093637304,5249648
482468412_80175747811,5249648
612326703_19839658410,5249727
885667330_768080069,5249755
95052279_99297511534,5249821
342254787_61737902409,5249882
671319313_14205061677,5249895
257408260_70930454965,5250051
909163496_52099293227,5250208
544743869_85881999974,5250259
215799709_97384158019,5250341
375468576_7647699845,5250412
266717833_98903612091,5250597
422854295_17407643421,5250597
502925719_76052747059,5250698
337574539_91540838651,5250877
389887884_33489863240,5250931
68790501_94895075625,5251053
287908587_15745983700,5251076
115919382_49541449115,5251307
428108418_80136464675,5251384
517603220_20941992012,5251417
143986526_8532726361,5251466
526017811_14008000021,5251466
195457358_31025037469,5251468
509275091_89719531377,5251521
674889022_72241419846,5251521
458246698_42712356259,5251671
461670448_51685758792,5252040
469525989_45989575805,5252820
380679486_25983355480,5252893
825014461_44116390482,5253039
363128893_23748813808,5253326
490066273_38258171975,5253517
227903727_86465521832,5253683
436052002_74484715553,5253835
209491381_20082544640,5253882
666057984_51808100170,5253914
324992344_81034511694,5253914
470118397_90228644942,5253953
423555017_98965760877,5253953
173349700_35126632081,5253954
1238477_65971655386,5253954
212428378_23697635867,5254096
198975571_33321803353,5254323
16918613_4958671282,5254812
181644398_54888229556,5255030
446619764_70213027244,5255174
735211982_12280022834,5255215
649102874_94879229406,5255286
326370291_45454259590,5255453
319314240_97001520531,5255514
515691847_68852685280,5255589
516015731_65826178400,5255589
836029902_91291712530,5255917
777458679_82140630563,5256284
893791635_60323981966,5256443
663547807_68005874950,5256566
840348662_57082327302,5256648
59582940_27113701869,5256696
215636468_3231039097,5256980
612775456_55758832244,5257165
278983684_78493202491,5257410
552226929_41836599518,5257691
761543411_68934524360,5257748
174118581_57424527589,5257854
517751137_59378148350,5258191
861679031_65003403704,5258269
431647795_9763119243,5258328
585498650_47865229421,5258390
291120528_96908168531,5258421
864121302_73270162250,5258421
718384270_28872118673,5258581
368997742_34609863123,5258687
64179255_33136323671,5258687
833877082_17825599580,5258772
522563028_67329723645,5259007
161438528_56330830103,5259513
903436647_2630302037,5259513
360066545_51054972121,5259513
759713217_72523166190,5259519
535097854_93778230006,5259609
722923539_92718771097,5260045
758387325_47691113575,5260155
52425123_38740497223,5260443
355639611_37312820207,5260532
897765769_36669037577,5260884
652328865_82451944259,5260896
487988229_17693031368,5261041
405860854_50357449812,5261223
954687274_84014846519,5261313
224782373_19276356949,5261313
777217846_63903115859,5261517
374895090_73190725975,5261586
221466970_55115004095,5261628
305032033_54455446007,5262119
122976034_3666773347,5262119
761485134_40152164656,5262322
373835191_30575479154,5262376
334079767_31114198402,5262538
365112701_70230984793,5262815
369034877_72648287444,5262910
690957725_67378539273,5263052
728487076_50747355284,5263096
853175337_95896244282,5263915
590324595_16992280405,5264085
424100042_86790801421,5264326
812522304_72222929857,5264378
123338245_65082152193,5264748
898938071_91589571678,5264946
136282507_12534549571,5265291
787257672_42227845352,5265294
933820866_43613466744,5265449
513766308_51426602073,5265454
252873200_1201012,5265484
939185292_89334987427,5265484
916714182_27331975935,5265487
103550666_59047106419,5265495
178252739_29746400511,5266149
81717258_90103461006,5266768
509406605_15112553241,5266951
775527297_1115742340,5267250
720183811_95781869065,5267658
87128761_357748519,5267691
778032229_67715561841,5267696
7563139_65139232806,5267769
815003771_35696890497,5267839
819103777_31657870721,5268068
149065497_10604508710,5268068
333776277_10215474843,5268068
505633806_8742589189,5268101
746368401_31883482184,5268166
964417237_20310997566,5268329
380630876_73637016071,5268337
165795132_92822332762,5268495
731073767_85103432869,5268640
602923792_23221461088,5268732
872843113_99740015900,5268802
23728699_70574864151,5269098
251713441_17682007685,5269385
241531822_62124427563,5269746
266398342_71243795772,5269746
897639675_35986976002,5269752
418247559_4466162553,5269832
307499959_68157768550,5269959
529924214_80329392166,5270469
613152171_73640310564,5270566
169215586_62038431007,5271129
856291431_43014167293,5271445
280739901_50930170438,5271473
574112436_63325180744,5271807
213156502_12669503012,5271810
914466876_67065992419,5271884
734827104_43255664135,5272209
667712132_36820370421,5272335
400973675_22808969733,5272335
30796761_72079117184,5272525
468148550_21472486482,5272525
531565381_15741189403,5273138
438199061_77504313658,5273168
275617930_2749778637,5274015
152808657_5340856089,5274015
723792624_87410948085,5274100
643558535_7591947776,5274513
35758569_21446989821,5274681
708120919_63183820642,5274738
975793264_42500066117,5274750
392963633_63236256115,5275149
477144577_82143382321,5275149
394564868_63304575123,5275276
137864267_5863514567,5275476
782354102_91043039659,5276044
814157177_38261108520,5276671
157164540_46592138356,5276734
646644730_48118722255,5276754
852301487_85743326864,5276888
59172883_36728942768,5276945
505957053_17900004528,5276993
637086549_45572518315,5277217
383402955_1118156771,5277283
984406372_98013738252,5277936
550616456_16079170926,5278154
915655626_84264327751,5278380
885812929_37921555564,5278439
71748829_46419625308,5278597
133312023_44664628929,5279217
614829625_71410040094,5279330
66281437_77608340518,5279359
6043696_40295205270,5279608
451161612_74372136890,5279633
569927539_48156582244,5280291
283586256_27077350876,5280625
806105883_19053138619,5280680
657813183_75484701171,5280680
979457231_17023171660,5280789
174056510_89638234129,5280867
273425212_37995444384,5281064
113411742_4744186022,5281066
687068028_27175087085,5281430
85442608_45963269489,5281485
331517728_364721168,5281606
689551388_71266769234,5281648
840826501_66104659172,5281715
564556989_56499545540,5281854
105830420_49217098606,5281957
700919064_85929132972,5282296
932032251_14510920919,5282464
528719805_51696677667,5282553
497769547_40109919925,5282553
452314785_19966444858,5282553
973171773_34915622984,5282724
495588540_52414964309,5282774
847378067_8287432569,5282949
904984948_43585908073,5283204
284283823_4275361842,5283242
771211650_10253024297,5283341
307420185_55347976014,5283422
731400655_54042801316,5283474
559975846_8337949331,5283609
157999756_47110971598,5283980
727880590_10433624148,5283991
560215370_88884619297,5283991
95926693_18118879000,5284103
854635403_10102736756,5284235
737227156_18118925300,5284240
675078585_29399613021,5284364
220624340_5126663863,5284464
912562120_68216717733,5284522
54035568_17657591397,5284897
374419535_18748432073,5285625
885336211_45305309646,5285771
63753311_55533641679,5286049
712069737_94967962001,5286123
311289983_58114034875,5286206
768314319_95988595234,5286362
884936161_95350738478,5286363
763188746_87289044441,5286396
613697185_17495617737,5286552
88607079_56037836473,5286628
77694354_18626995949,5286680
636968564_285371268,5286990
240791815_43246551785,5287180
457732979_47513384294,5287195
968629927_5737523074,5287377
329645592_16088502744,5287377
